Line,Location
G00-TK,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:2,74",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
G00-30,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:35,15",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
G00-hissi,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:4,31",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
G00-B-porras,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:16,79",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
G00-29,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:14,15",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
G00-52,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:13,45",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
G00-21,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:40,67",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
G00-34,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:10,09",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
G00-28,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:29,48",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
G00-20,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:14,13",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
G00-12,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:26,28",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
G00-38,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:39,59",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
G00-26,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:13,09",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
G00-27,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:5,84",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
G00-22,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:67,76",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
H00-05,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:46,74",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
B00-02,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:6,18",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
B00-08,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:6,58",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
B00-03,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:34,29",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
B00-20,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"Gross:4,22",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
Scale: 1:940 Date: 28-Sep-2024,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
Floor:,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
PÄÄKAMPUS,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
00 KELLARI,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
Normal,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
Building:,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
Campus: TAMK,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
Open area,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
Shaft,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
Elevator shaft,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
Not rented area,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"can't find (10,103)",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
"80,00 m0",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\00_kellari\floor.txt
X0091,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
X0089,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
D1_02a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
D1_02,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
D-01,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
DO-01 mfl,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
D-03,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
X0059,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
X0047,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
X0048,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
X0079,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
X0039,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
X0038,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-003,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:9,02",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-001,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:73,68",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-002,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:34,89",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-001A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:6,86",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-HISSI,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,05",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-14,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:48,82",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-01,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:13,90",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-03,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:23,42",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-07,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:6,86",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-05,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,43",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-06,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,31",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-12,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:9,23",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-11,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:0,81",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-02,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:16,40",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-04,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,33",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-001B,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,91",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-10,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:14,87",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-08,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:5,40",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
L0-09,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:6,14",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-HISSI-5,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,40",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
D0-03,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:105,26",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
D0-05,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:6,55",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
D0-04,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:11,94",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
D0-02,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:16,99",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
D0-06A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:12,71",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
D0-06,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:105,57",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-00A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:8,14",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-02,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:36,30",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-B,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:30,97",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-22,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:43,37",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-01,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:64,78",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:29,23",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-HISSI,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:5,23",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-24,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:5,83",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-23,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,00",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-03,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:9,72",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-14,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:12,74",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-08A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:5,26",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-08,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:6,44",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-06,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,37",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-07,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,44",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-12,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,68",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-04,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:50,53",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-05,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:3,11",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-18,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:16,67",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-19,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:15,92",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-21,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:16,77",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-17,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:47,06 C0-13",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:12,03",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-16,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:3,68",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-15,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,98",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-11,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,93",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-10,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:3,54",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
C0-09,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:35,41",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-10A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,57",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-10,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:27,69",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-09,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:29,33",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-07,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:10,09",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-08,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:25,81",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-06,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:8,68",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-15,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:29,96",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-15A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:10,48",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-13,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:23,44",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-14,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:32,54",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-12,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:6,06",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-HISSI-1,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,46",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-HISSI-2,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,51",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-IV,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,32",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-05,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:9,12 B0-19",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:17,55",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-20d,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,27",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-19a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:3,52",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-19b,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,23",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-20,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:13,07",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-20e,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,79",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-20a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,31",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-20b,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,28",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-20c,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,26",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-PORRAS-F,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:25,82",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-19,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:27,72",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-20,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:27,20",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-19A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:5,00",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-21,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:26,59",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-23,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:6,57",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-22,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:13,10",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-35,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:33,61",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-36,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,80",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-34,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:18,21",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-30,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:24,42",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-33,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:13,09",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-32,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:26,94",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-31,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:26,96",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-24,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:38,44",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-15,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
